,customer_id,address,postcode,state,country,property_valuation,earnings
1663,1839,734 South Court,4152,QLD,Australia,8,2784.0
1664,1840,769 Banding Avenue,2151,NSW,Australia,10,2259.16
1665,1841,2590 Northport Hill,2070,NSW,Australia,11,1677.0800000000002
1666,1842,9649 Cascade Way,2250,NSW,Australia,8,3055.85
1667,1843,69 Valley Edge Lane,3144,VIC,Australia,8,2132.3
1668,1844,327 Monument Street,3201,VIC,Australia,4,4085.4800000000005
1669,1845,4 Sunnyside Crossing,2125,NSW,Australia,12,4572.889999999999
1670,1846,8 Hoffman Alley,3181,VIC,Australia,10,356.5
1671,1847,894 Duke Crossing,2665,NSW,Australia,1,1919.8300000000002
1672,1848,01714 Claremont Center,2474,NSW,Australia,3,4456.95
1673,1849,6809 Maple Park,3023,VIC,Australia,8,4077.26
1674,1850,95294 Karstens Park,2155,NSW,Australia,9,5159.719999999999
1675,1851,8872 Bunker Hill Crossing,2196,NSW,Australia,9,881.1499999999999
1676,1852,14 Westport Pass,3029,VIC,Australia,6,4641.27
1677,1853,867 Grim Terrace,3754,VIC,Australia,6,5184.76
1678,1854,48023 International Way,3630,VIC,Australia,1,2135.67
1679,1855,0 Prairie Rose Place,3802,VIC,Australia,7,2257.8099999999995
1680,1856,56145 Porter Lane,2010,NSW,Australia,10,253.81000000000003
1681,1857,509 Ridgeway Junction,3166,VIC,Australia,10,3240.2299999999996
1682,1858,41 Eagan Junction,2570,NSW,Australia,8,5387.47
1683,1859,5290 Lunder Park,2287,NSW,Australia,7,2355.59
1684,1860,52425 Prairie Rose Road,4500,QLD,Australia,6,4503.35
1685,1861,7939 Toban Crossing,2770,NSW,Australia,7,3793.8100000000004
1686,1862,0672 Lyons Pass,2153,NSW,Australia,10,3020.1
1687,1863,904 Mandrake Parkway,2820,NSW,Australia,1,5786.77
1688,1864,3007 Summer Ridge Street,4511,QLD,Australia,7,2925.42
1689,1865,47 Veith Junction,3196,VIC,Australia,9,690.49
1690,1866,007 Canary Circle,2047,NSW,Australia,12,8834.6
1691,1867,1 Saint Paul Terrace,2161,NSW,Australia,6,3914.7
1692,1868,87705 Hovde Center,4870,QLD,Australia,5,7566.25
1693,1869,765 6th Plaza,4226,QLD,Australia,7,1623.4299999999998
1694,1870,248 Bartillon Plaza,4059,QLD,Australia,9,4382.2
1695,1871,66811 Lerdahl Way,4160,QLD,Australia,4,2220.2599999999998
1696,1872,5809 Coolidge Avenue,2747,NSW,Australia,6,2516.5
1697,1873,2769 Banding Avenue,3189,VIC,Australia,10,2807.58
1698,1874,3 Monterey Trail,2582,NSW,Australia,9,2146.69
1699,1875,85549 Sheridan Parkway,4170,QLD,Australia,8,3921.26
1700,1876,4498 Donald Crossing,2525,NSW,Australia,10,4057.629999999999
1701,1877,4 Ridgeway Court,4030,QLD,Australia,4,1507.8199999999997
1702,1878,4 Bartelt Hill,4510,QLD,Australia,1,2755.93
1703,1879,91116 Riverside Plaza,2114,NSW,Australia,8,1914.3899999999999
1704,1880,60911 Almo Point,2066,NSW,Australia,12,4685.53
1705,1881,0 Superior Pass,2050,NSW,Australia,8,5018.9800000000005
1706,1882,9 Superior Terrace,2199,NSW,Australia,9,4054.8500000000004
1707,1883,57 Marquette Hill,4120,QLD,Australia,6,1910.8899999999999
1708,1884,36 Sommers Place,2096,NSW,Australia,12,3349.9900000000002
1709,1885,83148 Rowland Alley,2530,NSW,Australia,8,6979.280000000001
1710,1886,34 Arrowood Pass,2567,NSW,Australia,9,2434.76
1711,1887,72 Mandrake Court,3183,VIC,Australia,9,8034.709999999999
1712,1888,9 Emmet Hill,2042,NSW,Australia,10,3288.04
1713,1889,16984 Pankratz Park,2324,NSW,Australia,7,3710.54
1714,1890,9460 Laurel Crossing,4032,QLD,Australia,7,6710.76
1715,1891,5786 Kinsman Point,2127,NSW,Australia,8,4045.2000000000007
1716,1892,4 Fairfield Way,2487,NSW,Australia,10,804.8199999999999
1717,1893,319 Michigan Way,4350,QLD,Australia,4,3637.1699999999996
1718,1894,49 Fulton Park,3156,VIC,Australia,8,1907.65
1719,1895,0 Corben Court,3121,VIC,Australia,11,541.1299999999999
1720,1896,8 Drewry Street,4655,QLD,Australia,5,2411.66
1721,1897,48 Dawn Center,4132,QLD,Australia,3,2502.37
1722,1898,6244 Forest Point,4103,QLD,Australia,9,4787.35
1723,1899,0306 Donald Court,3844,VIC,Australia,1,2030.54
1724,1900,3762 Victoria Alley,4078,QLD,Australia,6,1017.2399999999999
1725,1901,3 Manley Crossing,4074,QLD,Australia,6,5809.11
1726,1902,36866 Summit Point,3750,VIC,Australia,9,2134.1
1727,1903,9 Pearson Plaza,3177,VIC,Australia,7,4098.86
1728,1904,7450 Prairie Rose Drive,2868,NSW,Australia,1,1604.73
1729,1905,83975 Rowland Place,2166,NSW,Australia,6,4833.73
1730,1906,01 Weeping Birch Plaza,2640,NSW,Australia,4,2957.85
1731,1907,738 Dixon Drive,2575,NSW,Australia,8,1014.0699999999998
1732,1908,5766 Pearson Court,2227,NSW,Australia,8,3725.5699999999997
1733,1909,9 Shelley Center,2170,NSW,Australia,7,3456.8
1734,1910,07273 Sundown Trail,2358,NSW,Australia,2,907.45
1735,1911,2 Maryland Drive,4227,QLD,Australia,7,689.11
1736,1912,3 Roth Place,2449,NSW,Australia,2,3286.01
1737,1913,81856 Express Lane,2299,NSW,Australia,6,3254.5299999999997
1738,1914,5 Porter Road,4014,QLD,Australia,6,2248.17
1739,1915,59 Waywood Road,3163,VIC,Australia,8,2568.0499999999997
1740,1916,6838 Anniversary Junction,2484,NSW,Australia,4,4545.8
1741,1917,90128 Caliangt Place,2484,NSW,Australia,4,5107.25
1742,1918,504 Mesta Lane,2261,NSW,Australia,8,3092.75
1743,1919,9 Utah Road,4179,QLD,Australia,8,1841.25
1744,1920,00213 Atwood Pass,2340,NSW,Australia,1,90.09999999999997
1745,1921,7230 Montana Place,2777,NSW,Australia,9,64.50999999999999
1746,1922,51763 Carey Place,3056,VIC,Australia,7,1580.86
1747,1923,4 Susan Center,3170,VIC,Australia,9,3078.6200000000003
1748,1924,745 Troy Avenue,2769,NSW,Australia,9,1761.68
1749,1925,6 Upham Place,4556,QLD,Australia,7,2584.5600000000004
1750,1926,34694 Sugar Place,4740,QLD,Australia,5,4911.09
1751,1927,26876 Lyons Court,3166,VIC,Australia,10,3658.13
1752,1928,8308 Linden Place,2570,NSW,Australia,9,879.4799999999999
1753,1929,32708 Bluestem Alley,3976,VIC,Australia,7,1912.36
1754,1930,3542 Arkansas Place,3380,VIC,Australia,1,2428.87
1755,1931,642 Anderson Circle,4132,QLD,Australia,5,384.06999999999994
1756,1932,8318 Continental Alley,3175,VIC,Australia,7,4328.469999999999
1757,1933,7202 Prairieview Court,2221,NSW,Australia,11,4271.39
1758,1934,64610 Sachtjen Center,2575,NSW,Australia,10,2439.94
1759,1935,53 Muir Terrace,2170,NSW,Australia,8,3568.73
1760,1936,710 Schiller Plaza,3338,VIC,Australia,1,3553.7400000000002
1761,1937,698 Old Gate Lane,2619,NSW,Australia,3,4274.780000000001
1762,1938,4 Golden Leaf Road,4670,QLD,Australia,2,3014.0
1763,1939,1979 Arapahoe Trail,4701,QLD,Australia,3,201.54999999999998
1764,1940,1 Vernon Terrace,4226,QLD,Australia,6,3259.41
1765,1941,79862 Darwin Crossing,4215,QLD,Australia,8,3130.19
1766,1942,184 Hoepker Way,2197,NSW,Australia,9,4675.1900000000005
1767,1943,40 New Castle Avenue,2043,NSW,Australia,11,357.7899999999998
1768,1944,9525 Johnson Place,3190,VIC,Australia,8,1345.75
1769,1945,8 Pearson Trail,2166,NSW,Australia,9,710.0699999999999
1770,1946,53 Dakota Court,2027,NSW,Australia,9,4063.82
1771,1947,4262 Melvin Avenue,2759,NSW,Australia,8,3974.81
1772,1948,4415 Dwight Center,2528,NSW,Australia,7,2425.34
1773,1949,1197 Carey Junction,2280,NSW,Australia,7,3586.71
1774,1950,227 Havey Trail,2795,NSW,Australia,6,3817.1400000000003
1775,1951,2 Manufacturers Parkway,3199,VIC,Australia,6,4514.84
1776,1952,9175 Stephen Drive,4035,QLD,Australia,8,2882.8
1777,1953,299 Pine View Parkway,3121,VIC,Australia,12,3899.78
1778,1954,71 Orin Crossing,2155,NSW,Australia,9,4938.280000000001
1779,1955,134 Knutson Street,2281,NSW,Australia,9,1215.9199999999998
1780,1956,37 Mockingbird Street,4017,QLD,Australia,3,1267.19
1781,1957,00969 Gale Way,3108,VIC,Australia,10,5079.91
1782,1958,05665 Dottie Circle,2085,NSW,Australia,11,1090.7099999999998
1783,1959,83 Wayridge Circle,4152,QLD,Australia,9,3479.22
1784,1960,8 Carioca Terrace,4007,QLD,Australia,8,2561.05
1785,1961,5 Kenwood Road,2075,NSW,Australia,11,3361.67
1786,1962,29 Hansons Crossing,2318,NSW,Australia,4,758.6899999999999
1787,1963,493 Buell Point,4500,QLD,Australia,8,1828.47
1788,1964,7 Del Mar Crossing,4680,QLD,Australia,7,4239.32
1789,1965,7 Elgar Plaza,2250,NSW,Australia,9,2093.67
1790,1966,425 Marquette Way,2116,NSW,Australia,10,1564.56
1791,1967,67104 Bunting Crossing,2043,NSW,Australia,9,4348.5
1792,1968,243 Raven Drive,4815,QLD,Australia,3,1810.03
1793,1969,248 School Park,3156,VIC,Australia,8,2623.56
1794,1970,5 Onsgard Plaza,3134,VIC,Australia,10,3660.4800000000005
1795,1971,38 Havey Place,3049,VIC,Australia,5,4812.99
1796,1972,38 Armistice Alley,2018,NSW,Australia,8,2792.56
1797,1973,34953 Oak Circle,2153,NSW,Australia,10,3371.6899999999996
1798,1974,18 Express Street,2165,NSW,Australia,9,1601.3300000000002
1799,1975,04046 Summit Avenue,4217,QLD,Australia,9,79.15999999999994
1800,1976,986 Hollow Ridge Crossing,3821,VIC,Australia,7,1731.6299999999999
1801,1977,4622 Dixon Junction,2048,NSW,Australia,8,2080.25
1802,1978,3563 Darwin Avenue,3095,VIC,Australia,9,231.7099999999999
1803,1979,38759 Butterfield Avenue,4305,QLD,Australia,2,4541.84
1804,1980,67125 Melody Place,2747,NSW,Australia,8,4822.39
1805,1981,31 Northwestern Court,2206,NSW,Australia,10,2291.9700000000003
1806,1982,8 Farwell Parkway,2428,NSW,Australia,2,3939.1699999999996
1807,1983,19 Barby Parkway,4127,QLD,Australia,4,3061.7999999999997
1808,1984,681 School Avenue,2077,NSW,Australia,10,7256.08
1809,1985,27 Dawn Lane,2233,NSW,Australia,10,2665.3
1810,1986,366 International Way,2170,NSW,Australia,8,2436.69
1811,1987,427 Rockefeller Drive,2093,NSW,Australia,12,1781.3600000000004
1812,1988,5176 Division Hill,3216,VIC,Australia,5,6006.4
1813,1989,1 Raven Place,2160,NSW,Australia,6,1659.6399999999999
1814,1990,29 Delaware Pass,2567,NSW,Australia,8,2320.8599999999997
1815,1991,42554 Burrows Court,2117,NSW,Australia,10,8256.08
1816,1992,726 Warrior Center,2077,NSW,Australia,10,6658.89
1817,1993,500 Victoria Plaza,2147,NSW,Australia,9,2784.71
1818,1994,35 Debra Way,3201,VIC,Australia,6,3922.29
1819,1995,62965 Morningstar Junction,4109,QLD,Australia,9,2094.5899999999997
1820,1996,6698 Melody Crossing,4556,QLD,Australia,8,2525.43
1821,1997,05919 Morning Parkway,2034,NSW,Australia,11,2854.9700000000003
1822,1998,6 Rockefeller Pass,3075,VIC,Australia,7,2715.83
1823,1999,7875 Fieldstone Pass,4216,QLD,Australia,10,2424.34
1824,2000,59170 Westridge Junction,2147,NSW,Australia,8,999.0
1825,2001,3 Bonner Point,2800,NSW,Australia,4,5347.870000000001
1826,2002,113 Lien Place,2560,NSW,Australia,6,1637.4600000000003
1827,2003,064 Fallview Terrace,4500,QLD,Australia,7,214.36999999999995
1828,2004,32 Sutteridge Trail,2470,NSW,Australia,1,2909.67
1829,2005,3984 Clove Street,3192,VIC,Australia,10,4047.83
1830,2006,4 Rowland Plaza,2324,NSW,Australia,4,2255.61
1831,2007,5157 Maple Wood Circle,2537,NSW,Australia,8,4150.16
1832,2008,559 Blackbird Street,4580,QLD,Australia,2,2365.36
1833,2009,6466 Troy Street,2763,NSW,Australia,8,2357.3500000000004
1834,2010,7135 Ruskin Avenue,2563,NSW,Australia,11,2168.7999999999997
1835,2011,5 Loftsgordon Avenue,2068,NSW,Australia,12,560.4800000000001
1836,2012,33 Del Mar Junction,2264,NSW,Australia,8,2714.3
1837,2013,06069 Hayes Road,2099,NSW,Australia,8,4413.06
1838,2014,828 Waubesa Pass,2234,NSW,Australia,10,2872.41
1839,2015,1 Bobwhite Circle,2230,NSW,Australia,9,2970.6000000000004
1840,2016,3 Memorial Junction,2126,NSW,Australia,11,2390.89
1841,2017,644 Mcbride Street,2086,NSW,Australia,11,3692.8599999999997
1842,2018,23700 Dennis Way,2075,NSW,Australia,11,2335.54
1843,2019,5795 Comanche Circle,4825,QLD,Australia,2,4781.23
1844,2020,31 Scofield Trail,3020,VIC,Australia,8,4959.639999999999
1845,2021,218 Elka Point,2176,NSW,Australia,10,90.22
1846,2022,5468 Moose Lane,2445,NSW,Australia,7,3955.17
1847,2023,174 Calypso Crossing,2770,NSW,Australia,7,5132.78
1848,2024,53358 David Circle,4306,QLD,Australia,3,3558.4100000000003
1849,2025,0 3rd Road,4060,QLD,Australia,9,2183.55
1850,2026,9 Melvin Drive,2144,NSW,Australia,7,3447.4399999999996
1851,2027,9670 4th Point,2065,NSW,Australia,10,3237.25
1852,2028,2228 Steensland Terrace,2148,NSW,Australia,8,3648.33
1853,2029,2 Thierer Place,4053,QLD,Australia,8,4156.31
1854,2030,23 Huxley Road,3064,VIC,Australia,7,4622.34
1855,2031,34 3rd Place,3030,VIC,Australia,8,1998.35
1856,2032,63 Golf Crossing,2217,NSW,Australia,8,978.76
1857,2033,1 Sloan Avenue,2176,NSW,Australia,10,4458.72
1858,2034,056 Pierstorff Alley,2040,NSW,Australia,11,2438.26
1859,2035,177 Anniversary Parkway,2428,NSW,Australia,7,1520.8600000000001
1860,2036,18 Karstens Drive,2233,NSW,Australia,10,6770.24
1861,2037,6950 Morrow Street,2326,NSW,Australia,3,2941.0699999999997
1862,2038,8492 Autumn Leaf Center,3214,VIC,Australia,2,3207.1700000000005
1863,2039,91749 Portage Park,2528,NSW,Australia,8,2422.46
1864,2040,45 Waubesa Lane,4213,QLD,Australia,9,1364.0500000000002
1865,2041,51739 Sundown Hill,2009,NSW,Australia,9,3799.8600000000006
1866,2042,95 Butterfield Circle,3352,VIC,Australia,4,2006.1800000000003
1867,2043,9 Porter Pass,4077,QLD,Australia,6,3472.24
1868,2044,236 Fremont Alley,2156,NSW,Australia,12,3977.45
1869,2045,46031 Hudson Place,2075,NSW,Australia,11,5224.69
1870,2046,8 Crowley Terrace,2760,NSW,Australia,8,9188.77
1871,2047,50532 Hoard Center,4209,QLD,Australia,7,1215.34
1872,2048,56 Sommers Point,2204,NSW,Australia,8,5517.21
1873,2049,0 Red Cloud Place,2217,NSW,Australia,8,4162.97
1874,2050,24951 Michigan Pass,2176,NSW,Australia,10,2099.3999999999996
1875,2051,51960 Gulseth Point,2009,NSW,Australia,12,6140.66
1876,2052,144 Parkside Parkway,4655,QLD,Australia,3,3009.8900000000003
1877,2053,896 Helena Parkway,4551,QLD,Australia,7,4941.179999999999
1878,2054,89 Anhalt Park,2106,NSW,Australia,11,3000.7
1879,2055,1786 Orin Street,2327,NSW,Australia,3,5563.629999999999
1880,2056,7 Green Ridge Way,2763,NSW,Australia,8,1028.46
1881,2057,2807 Northwestern Pass,3182,VIC,Australia,8,5006.98
1882,2058,9362 Grim Plaza,4702,QLD,Australia,1,3634.98
1883,2059,2 Sommers Drive,3181,VIC,Australia,10,1500.24
1884,2060,74164 Village Green Parkway,3037,VIC,Australia,9,5875.139999999999
1885,2061,623 Melody Avenue,4500,QLD,Australia,4,3867.7400000000002
1886,2062,9 Roth Park,4104,QLD,Australia,7,3465.41
1887,2063,18 Buhler Court,3186,VIC,Australia,12,1823.0
1888,2064,4 Sachtjen Drive,4701,QLD,Australia,3,3327.0400000000004
1889,2065,130 Hayes Crossing,2170,NSW,Australia,9,2071.89
1890,2066,9 Logan Court,2570,NSW,Australia,9,2259.2900000000004
1891,2067,8 Superior Hill,2153,NSW,Australia,10,3743.7999999999997
1892,2068,575 Katie Terrace,2835,NSW,Australia,1,3933.88
1893,2069,9 Old Shore Street,4509,QLD,Australia,7,5879.97
1894,2070,7949 Waywood Way,2318,NSW,Australia,7,4731.2
1895,2071,2982 Monterey Way,3182,VIC,Australia,10,3588.04
1896,2072,692 Leroy Parkway,3043,VIC,Australia,9,4136.84
1897,2073,9499 Alpine Drive,3175,VIC,Australia,8,2487.67
1898,2075,61 Upham Parkway,4558,QLD,Australia,4,2302.5400000000004
1899,2076,63832 Maple Wood Court,3172,VIC,Australia,9,5576.17
1900,2077,27 Rockefeller Plaza,4556,QLD,Australia,8,2429.72
1901,2078,95483 Washington Junction,2505,NSW,Australia,9,2175.54
1902,2079,1396 Sugar Terrace,2145,NSW,Australia,10,2692.83
1903,2080,8454 Pierstorff Way,2115,NSW,Australia,11,3454.88
1904,2081,2444 Aberg Hill,2067,NSW,Australia,12,2531.96
1905,2082,73637 Nancy Street,2469,NSW,Australia,1,2903.17
1906,2083,9 Beilfuss Crossing,2705,NSW,Australia,3,4106.379999999999
1907,2084,891 Mendota Junction,4127,QLD,Australia,2,453.47999999999996
1908,2085,73 Muir Trail,3196,VIC,Australia,7,2196.3500000000004
1909,2086,1 Raven Circle,2450,NSW,Australia,7,949.58
1910,2087,6563 Susan Pass,3024,VIC,Australia,7,1624.1100000000001
1911,2088,59 Prentice Lane,4551,QLD,Australia,7,3125.44
1912,2089,65880 Cascade Drive,2164,NSW,Australia,9,119.32000000000002
1913,2090,6632 Truax Hill,2230,NSW,Australia,9,289.37
1914,2091,68882 Commercial Crossing,2320,NSW,Australia,3,2764.6099999999997
1915,2092,949 Marquette Avenue,3028,VIC,Australia,7,3651.0300000000007
1916,2093,9953 Kim Lane,2330,NSW,Australia,4,3660.48
1917,2094,09 Pierstorff Point,4514,QLD,Australia,6,1368.37
1918,2095,158 Lindbergh Crossing,3136,VIC,Australia,9,6194.3
1919,2096,72 Ilene Point,2575,NSW,Australia,8,4320.42
1920,2097,4081 Lighthouse Bay Alley,4053,QLD,Australia,9,4647.42
1921,2098,794 Kennedy Court,4740,QLD,Australia,2,2293.67
1922,2099,3981 Karstens Place,2570,NSW,Australia,8,4576.76
1923,2100,88039 Melody Lane,3088,VIC,Australia,9,2399.56
1924,2101,344 Rockefeller Way,3966,VIC,Australia,2,7332.69
1925,2102,434 Eggendart Circle,2260,NSW,Australia,12,3934.9900000000002
1926,2103,0 Waubesa Alley,2265,NSW,Australia,6,6752.629999999999
1927,2104,831 Prairieview Trail,4405,QLD,Australia,1,2341.58
1928,2105,884 Surrey Pass,3912,VIC,Australia,7,5155.91
1929,2106,60424 Bultman Terrace,2120,NSW,Australia,10,3249.41
1930,2107,882 Merry Trail,4701,QLD,Australia,4,892.5
1931,2108,47878 Pond Park,4133,QLD,Australia,3,2077.2999999999997
1932,2109,7 Porter Parkway,2261,NSW,Australia,8,5263.13
1933,2110,984 Waubesa Pass,4034,QLD,Australia,6,2990.36
1934,2111,91933 Artisan Avenue,2753,NSW,Australia,9,4790.820000000001
1935,2112,624 Atwood Circle,2164,NSW,Australia,8,3696.4300000000003
1936,2113,15 Mcguire Junction,4128,QLD,Australia,6,2989.64
1937,2114,21 South Avenue,2076,NSW,Australia,11,2997.5600000000004
1938,2115,4 Macpherson Street,3143,VIC,Australia,4,1168.94
1939,2116,5965 Glacier Hill Terrace,3025,VIC,Australia,9,4128.629999999999
1940,2117,556 Esch Street,2090,NSW,Australia,12,2724.75
1941,2118,25943 Montana Street,2747,NSW,Australia,8,2385.0699999999997
1942,2119,2 Dawn Avenue,4118,QLD,Australia,5,2795.3199999999997
1943,2120,35 Harbort Way,2446,NSW,Australia,8,4543.18
1944,2121,464 Bonner Place,3012,VIC,Australia,8,4204.3
1945,2122,0899 Judy Pass,3072,VIC,Australia,10,1303.18
1946,2123,43 Sunbrook Terrace,4160,QLD,Australia,10,2289.21
1947,2124,34 Vidon Way,3037,VIC,Australia,8,3900.3199999999997
1948,2125,85 Cody Hill,2770,NSW,Australia,8,1710.2800000000002
1949,2126,8209 Tony Plaza,2810,NSW,Australia,1,594.06
1950,2127,65675 Spenser Way,3207,VIC,Australia,12,1884.6200000000001
1951,2128,042 Saint Paul Parkway,2769,NSW,Australia,10,1596.3
1952,2129,3516 Kensington Lane,2164,NSW,Australia,9,873.1199999999999
1953,2130,26064 Morningstar Junction,2480,NSW,Australia,2,4253.77
1954,2131,686 Rusk Parkway,2566,NSW,Australia,8,964.87
1955,2132,7518 Canary Parkway,2145,NSW,Australia,9,6401.83
1956,2133,32 Spenser Crossing,2880,NSW,Australia,1,3126.8399999999997
1957,2134,654 Kim Parkway,3175,VIC,Australia,3,3923.57
1958,2135,0 Moose Court,2063,NSW,Australia,12,217.51
1959,2136,99000 Petterle Drive,2062,NSW,Australia,9,3917.4700000000003
1960,2137,549 Longview Terrace,4030,QLD,Australia,9,1433.8
1961,2138,1861 Golf Course Circle,2216,NSW,Australia,8,4736.450000000001
1962,2139,27 Mayer Lane,3756,VIC,Australia,7,5380.68
1963,2140,47336 Garrison Court,4670,QLD,Australia,1,4700.15
1964,2141,27 Drewry Road,2102,NSW,Australia,10,2611.75
1965,2142,75581 Express Center,4503,QLD,Australia,3,5258.120000000001
1966,2143,5 Fairfield Parkway,2557,NSW,Australia,8,2009.42
1967,2144,47 Kensington Avenue,2650,NSW,Australia,4,5253.88
1968,2145,9870 Brickson Park Trail,2216,NSW,Australia,8,299.27
1969,2146,3 Memorial Terrace,2234,NSW,Australia,10,1264.62
1970,2147,4559 Sundown Trail,2148,NSW,Australia,8,1419.4999999999998
1971,2148,45613 Meadow Valley Center,3976,VIC,Australia,6,2346.1600000000003
1972,2149,2 Spaight Road,2210,NSW,Australia,10,5077.099999999999
1973,2150,59694 1st Crossing,4503,QLD,Australia,7,2230.2200000000003
1974,2151,124 Fulton Crossing,4680,QLD,Australia,3,7129.610000000001
1975,2152,2800 Dottie Trail,3071,VIC,Australia,10,4281.08
1976,2153,4 Mosinee Lane,4165,QLD,Australia,5,4042.69
1977,2154,0799 Florence Street,2089,NSW,Australia,9,4268.17
1978,2155,5882 American Ash Point,3214,VIC,Australia,3,4113.08
1979,2156,13852 Burning Wood Terrace,2199,NSW,Australia,1,2495.4300000000003
1980,2157,735 Eastlawn Place,4160,QLD,Australia,8,338.85
1981,2158,6 Sauthoff Court,2144,NSW,Australia,9,1650.61
1982,2159,1788 Columbus Trail,4510,QLD,Australia,4,1797.6999999999998
1983,2160,32705 Shelley Junction,3172,VIC,Australia,8,2672.77
1984,2161,0 Delladonna Parkway,3189,VIC,Australia,10,2584.9500000000003
1985,2162,79291 3rd Circle,2760,NSW,Australia,8,1779.26
1986,2163,8 Bunting Hill,2155,NSW,Australia,10,1721.8200000000002
1987,2164,63 School Plaza,2145,NSW,Australia,9,3328.51
1988,2165,0134 Swallow Pass,3030,VIC,Australia,6,6052.93
1989,2166,47204 Rigney Street,2770,NSW,Australia,6,3071.34
1990,2167,9732 Swallow Way,2750,NSW,Australia,8,1539.6000000000001
1991,2168,80 Cordelia Street,4061,QLD,Australia,5,1863.53
1992,2169,88175 Center Road,2283,NSW,Australia,4,5712.51
1993,2170,5 Muir Circle,2030,NSW,Australia,12,4828.54
1994,2171,6 Tennyson Place,2138,NSW,Australia,9,1251.33
1995,2172,698 Lunder Point,2016,NSW,Australia,10,5407.15
1996,2173,5 Dixon Junction,2340,NSW,Australia,2,2250.33
1997,2174,5890 Comanche Trail,3429,VIC,Australia,6,2884.7200000000003
1998,2175,6621 Carberry Crossing,3083,VIC,Australia,8,3173.95
1999,2176,322 Scott Plaza,2170,NSW,Australia,5,2088.0899999999997
2000,2177,15811 La Follette Park,2770,NSW,Australia,7,2762.18
2001,2178,67143 Bluejay Court,4214,QLD,Australia,8,451.6000000000001
2002,2179,966 Emmet Trail,3015,VIC,Australia,10,3631.27
2003,2180,49530 Evergreen Lane,3163,VIC,Australia,10,3527.7800000000007
2004,2181,9582 Fremont Center,2032,NSW,Australia,11,1765.32
2005,2182,3 Declaration Circle,4350,QLD,Australia,7,4766.82
2006,2183,8142 Tomscot Drive,4132,QLD,Australia,4,6513.299999999999
2007,2184,396 Sachs Road,2147,NSW,Australia,8,7123.000000000001
2008,2185,1 Melby Way,2527,NSW,Australia,7,5144.36
2009,2186,53221 Namekagon Parkway,2557,NSW,Australia,9,1956.3899999999999
2010,2187,6 Dovetail Circle,2200,NSW,Australia,9,5644.17
2011,2188,67 Carioca Road,4211,QLD,Australia,9,4735.32
2012,2189,63123 Merry Alley,4500,QLD,Australia,8,4914.08
2013,2190,4478 Banding Way,2830,NSW,Australia,3,6260.31
2014,2191,28928 Mariners Cove Pass,3040,VIC,Australia,11,3823.7700000000004
2015,2192,3 Thierer Plaza,4815,QLD,Australia,1,985.7699999999999
2016,2193,9 Hauk Alley,3915,VIC,Australia,4,2957.42
2017,2194,9045 Kings Avenue,4153,QLD,Australia,11,6198.41
2018,2195,9 Barnett Street,4179,QLD,Australia,10,4139.25
2019,2196,6779 Melrose Way,2450,NSW,Australia,7,985.4700000000003
2020,2197,42473 Sycamore Pass,3355,VIC,Australia,4,378.15000000000015
2021,2198,6631 Farragut Terrace,2148,NSW,Australia,6,1152.8999999999999
2022,2199,886 Rusk Pass,2321,NSW,Australia,4,2644.0299999999997
2023,2200,3 Bashford Plaza,2267,NSW,Australia,5,1573.1
2024,2201,11 Sage Place,4055,QLD,Australia,7,6291.68
2025,2202,26049 Straubel Point,2099,NSW,Australia,11,5090.61
2026,2203,59929 West Alley,2026,NSW,Australia,10,3469.0499999999997
2027,2204,94 Vernon Parkway,2762,NSW,Australia,9,3346.58
2028,2205,8312 Dunning Crossing,3101,VIC,Australia,8,1781.9099999999999
2029,2206,7 Novick Parkway,2160,NSW,Australia,5,1464.6599999999999
2030,2207,02 Del Mar Center,4121,QLD,Australia,8,3604.1400000000003
2031,2208,0 Shasta Terrace,2289,NSW,Australia,7,2177.68
2032,2209,90 East Way,2145,NSW,Australia,8,445.2099999999999
2033,2210,2 Goodland Lane,3977,VIC,Australia,5,4888.71
2034,2211,7 Vernon Lane,2232,NSW,Australia,10,753.26
2035,2212,9 Killdeer Avenue,4227,QLD,Australia,7,2722.7200000000003
2036,2213,152 Larry Alley,2756,NSW,Australia,9,4212.469999999999
2037,2214,85 Hudson Street,2505,NSW,Australia,8,2328.51
2038,2215,6672 Butternut Avenue,3458,VIC,Australia,6,327.23
2039,2216,43491 Jenifer Street,2750,NSW,Australia,7,1644.6100000000001
2040,2217,47 Chinook Road,4421,QLD,Australia,2,3905.4199999999996
2041,2218,3468 Rigney Place,3505,VIC,Australia,1,2743.5600000000004
2042,2219,079 Katie Alley,3216,VIC,Australia,9,3493.02
2043,2220,681 Butterfield Lane,2233,NSW,Australia,9,2129.07
2044,2221,48 Laurel Parkway,4017,QLD,Australia,5,4651.259999999999
2045,2222,9115 Mockingbird Crossing,2145,NSW,Australia,6,3821.2699999999995
2046,2223,2 Michigan Parkway,3006,VIC,Australia,5,3538.4199999999996
2047,2224,24 Hermina Alley,2262,NSW,Australia,6,1041.01
2048,2225,82237 Dapin Court,4570,QLD,Australia,4,3512.1000000000004
2049,2226,1 Basil Street,4037,QLD,Australia,8,3121.7000000000003
2050,2227,60650 Mcbride Point,3918,VIC,Australia,7,2168.4000000000005
2051,2228,81 Lien Drive,3216,VIC,Australia,3,1425.2700000000002
2052,2229,37353 Alpine Circle,2214,NSW,Australia,8,2114.24
