,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age,earnings
1057,1725,Corena,Postlewhite,Female,80,1979-07-19,Junior Executive,Manufacturing,High Net Worth,N,Yes,16,42,5576.41
1058,1726,Mariette,Alexsandrev,Female,41,1973-08-06,Junior Executive,Financial Services,High Net Worth,N,No,11,48,4476.97
1059,1728,Pryce,Larner,Male,41,1977-05-04,Paralegal,Financial Services,Affluent Customer,N,No,22,44,3684.49
1060,1729,Alla,Kyles,Female,37,1987-11-16,Mechanical Systems Engineer,Argiculture,High Net Worth,N,No,7,34,3005.33
1061,1730,Tildi,Kirkup,Female,29,1985-12-21,Senior Financial Analyst,Financial Services,Mass Customer,N,No,20,36,418.0400000000001
1062,1731,Aigneis,MacKall,Female,26,1959-03-11,Health Coach III,Health,High Net Worth,N,Yes,19,62,3521.29
1063,1732,Elihu,Cudworth,Male,95,1978-07-07,Desktop Support Technician,Argiculture,Mass Customer,N,Yes,10,43,2263.3900000000003
1064,1733,Gothart,Coomer,Male,10,1986-05-26,Associate Professor,Financial Services,High Net Worth,N,No,20,35,3170.4799999999996
1065,1734,Adriana,Cullerne,Female,88,1977-10-10,Community Outreach Specialist,Retail,Mass Customer,N,Yes,11,44,923.0
1066,1735,Sly,Offord,Male,7,1966-09-07,Occupational Therapist,Health,Mass Customer,N,No,8,55,2417.11
1067,1737,Benny,Jammet,Female,21,1976-09-06,Senior Developer,Property,Affluent Customer,N,Yes,13,45,3531.0899999999997
1068,1738,Frankie,Seydlitz,Male,39,1985-04-24,Engineer II,Argiculture,High Net Worth,N,Yes,14,36,1841.07
1069,1741,Karlens,Carneck,Male,18,1994-07-11,General Manager,Financial Services,High Net Worth,N,No,3,27,2725.13
1070,1743,Pall,Creek,Male,80,1981-07-25,Director of Sales,Manufacturing,Affluent Customer,N,Yes,8,40,4448.07
1071,1744,Phoebe,Kahen,Female,41,1972-01-21,Nurse Practicioner,Financial Services,High Net Worth,N,No,12,49,539.2499999999999
1072,1747,Obadiah,Fairall,Male,46,1987-03-14,Research Assistant II,Financial Services,Affluent Customer,N,No,14,34,995.38
1073,1750,Filbert,Evreux,Male,14,1959-05-13,Internal Auditor,Entertainment,Mass Customer,N,Yes,16,62,5227.9800000000005
1074,1755,Dagmar,Panyer,Female,38,1986-08-23,Tax Accountant,Property,Mass Customer,N,No,20,35,3451.34
1075,1758,Helli,Cooksley,Female,16,1971-10-28,Administrative Assistant I,Argiculture,Mass Customer,N,Yes,6,50,1764.85
1076,1759,Quillan,Shortland,Male,52,1969-06-02,Biostatistician IV,Financial Services,High Net Worth,N,No,15,52,2828.17
1077,1760,Kelsy,Barrowcliff,Female,68,1966-04-27,Dental Hygienist,Health,High Net Worth,N,No,15,55,3666.94
1078,1761,Kassi,List,Female,96,1974-08-29,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14,47,3258.95
1079,1762,Gaye,Steutly,Female,49,1978-04-30,Research Assistant II,Health,Mass Customer,N,Yes,18,43,5870.929999999999
1080,1763,Suzie,Ornillos,Female,96,1994-10-30,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7,27,3434.3799999999997
1081,1767,Cicely,Millier,Female,28,1959-03-10,Software Engineer IV,Manufacturing,Affluent Customer,N,Yes,19,62,3152.29
1082,1768,Normand,Ganderton,Male,36,1974-02-09,Programmer I,Manufacturing,High Net Worth,N,No,13,47,437.46
1083,1771,Zarah,Santello,Female,1,1974-11-01,Geological Engineer,Manufacturing,Mass Customer,N,Yes,14,47,2670.1499999999996
1084,1772,Michael,Foulis,Male,98,1984-07-07,Financial Analyst,Financial Services,High Net Worth,N,Yes,14,37,1648.05
1085,1774,Vidovik,Astall,Male,48,1978-11-01,Compensation Analyst,Financial Services,Mass Customer,N,Yes,18,43,1168.78
1086,1775,Kimberly,Dishmon,Female,73,1995-10-01,Actuary,Financial Services,Affluent Customer,N,No,3,26,3695.64
1087,1776,Korey,Gate,Male,77,1978-08-26,Accountant I,Financial Services,Affluent Customer,N,No,10,43,2607.63
1088,1777,Lucinda,Jerok,Female,47,1994-05-02,Sales Representative,Retail,Affluent Customer,N,No,1,27,2651.76
1089,1779,Krishnah,Firmage,Male,55,1996-11-19,Information Systems Manager,Argiculture,Affluent Customer,N,No,5,25,5042.0
1090,1782,Ewen,Emes,Male,47,1966-12-22,Pharmacist,Health,Affluent Customer,N,Yes,9,55,3622.1000000000004
1091,1784,Louella,O' Timony,Female,37,1994-10-15,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,6,27,1239.2799999999997
1092,1785,Marty,Whatford,Male,23,1960-12-10,Clinical Specialist,Health,Mass Customer,N,No,19,61,2827.73
1093,1786,Lonee,Gorce,Female,70,1962-03-20,Administrative Assistant III,Argiculture,High Net Worth,N,Yes,11,59,963.6199999999999
1094,1787,Tull,Godehard.sf,Male,2,1976-11-21,Executive Secretary,Retail,High Net Worth,N,Yes,13,45,4865.49
1095,1788,Anna-diana,Kurten,Female,79,1964-08-10,Account Representative IV,Financial Services,High Net Worth,N,Yes,10,57,4979.39
1096,1789,Talya,Darycott,Female,44,1986-08-29,Analog Circuit Design manager,Property,Mass Customer,N,No,9,35,2066.6600000000003
1097,1790,Vite,Molyneux,Male,90,1993-09-25,Budget/Accounting Analyst IV,Health,Affluent Customer,N,No,1,28,2258.68
1098,1791,Ninon,Van Der Hoog,Female,20,1974-12-25,Data Coordiator,IT,Affluent Customer,N,Yes,19,47,2595.16
1099,1793,Hewett,Handes,Male,19,1989-06-14,Actuary,Financial Services,Mass Customer,N,Yes,2,32,4960.360000000001
1100,1794,Caro,McKirton,Female,53,1969-03-10,Administrative Officer,Property,Mass Customer,N,No,8,52,1713.79
1101,1795,Wally,Rebbeck,Male,40,1977-09-21,Internal Auditor,Manufacturing,Affluent Customer,N,No,7,44,2882.84
1102,1796,Cayla,Marcus,Female,79,1969-11-28,Desktop Support Technician,Manufacturing,High Net Worth,N,Yes,8,52,221.12
1103,1801,Bendix,Olivella,Male,48,1976-12-23,Legal Assistant,Manufacturing,Affluent Customer,N,No,21,45,4098.59
1104,1802,Lizzie,Duke,Female,3,1973-04-11,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7,48,5035.8
1105,1804,Matelda,Kordas,Female,91,1963-03-28,Product Engineer,Property,Affluent Customer,N,No,4,58,2156.17
1106,1805,Venus,Sketch,Female,90,1976-10-15,Budget/Accounting Analyst II,Financial Services,Mass Customer,N,No,12,45,634.6500000000001
1107,1808,Charles,Carren,Male,98,1965-12-15,Information Systems Manager,Retail,High Net Worth,N,No,17,56,7965.28
1108,1809,Reba,Southon,Female,67,1961-01-26,Programmer II,Health,Mass Customer,N,Yes,19,60,3918.15
1109,1810,Royall,Terris,Male,98,1959-05-06,Geological Engineer,Manufacturing,High Net Worth,N,No,16,62,168.45
1110,1812,Daffi,Sewley,Female,20,1959-07-11,Clinical Specialist,Health,Affluent Customer,N,No,14,62,3980.04
1111,1814,Shawn,Platfoot,Female,33,1988-08-18,Web Designer IV,Retail,Affluent Customer,N,No,17,33,2459.73
1112,1818,Katha,Lockhurst,Female,64,1967-04-01,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,11,54,4516.55
1113,1819,Deedee,Fransinelli,Female,26,1994-11-23,Graphic Designer,Entertainment,Mass Customer,N,Yes,8,27,763.9000000000001
1114,1820,Yard,Teeney,Male,12,1996-04-02,Software Engineer II,IT,Affluent Customer,N,No,5,25,4883.79
1115,1821,Fields,Bayne,Male,89,1972-03-09,Web Developer IV,Entertainment,High Net Worth,N,Yes,15,49,7335.889999999999
1116,1824,Robbie,Yakubovics,Female,12,1959-10-12,Safety Technician III,Manufacturing,Affluent Customer,N,Yes,5,62,3263.7000000000003
1117,1825,Arv,Whitsey,Male,82,1967-02-14,VP Quality Control,Financial Services,Mass Customer,N,Yes,17,54,4977.7699999999995
1118,1826,Jareb,Langcaster,Male,33,1961-01-10,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7,60,3405.78
1119,1827,Stormie,Smyth,Female,92,1978-01-15,Sales Representative,Retail,Affluent Customer,N,Yes,18,43,2549.58
1120,1828,Leigha,Bacchus,Female,65,1987-12-02,Junior Executive,Manufacturing,Affluent Customer,N,No,14,34,757.2499999999999
1121,1830,Nathan,Antognazzi,Male,98,1985-04-30,Software Consultant,Manufacturing,High Net Worth,N,No,12,36,4578.9
1122,1831,Lisle,Yokel,Male,58,1977-11-13,Social Worker,Health,Mass Customer,N,No,15,44,2147.2999999999997
1123,1832,Elicia,Normanvill,Female,53,1964-11-05,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,12,57,5739.57
1124,1833,Klemens,Eite,Male,67,1967-03-15,Actuary,Financial Services,High Net Worth,N,Yes,19,54,2441.37
1125,1834,Otes,Gottelier,Male,84,1977-06-30,Director of Sales,Financial Services,High Net Worth,N,Yes,11,44,4434.93
1126,1835,Rodrigo,Felce,Male,48,1993-06-30,Financial Advisor,Financial Services,Affluent Customer,N,Yes,1,28,1039.0299999999997
1127,1837,Tirrell,Cosgreave,Male,9,1973-12-29,Account Coordinator,Manufacturing,Mass Customer,N,Yes,19,48,4515.25
1128,1838,Jobina,Dudenie,Female,14,1964-11-25,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,12,57,4691.450000000001
1129,1839,Faythe,Rance,Female,60,1987-05-08,Internal Auditor,Entertainment,High Net Worth,N,Yes,5,34,2784.0
1130,1840,Sherman,Gullen,Male,22,1977-11-04,Staff Scientist,Argiculture,High Net Worth,N,Yes,20,44,2259.16
1131,1841,Nathanial,D'Ambrogi,Male,63,1995-10-22,Administrative Assistant III,Argiculture,Affluent Customer,N,No,2,26,1677.0800000000002
1132,1842,Ephrayim,Beville,Male,89,1977-02-27,Accountant IV,Financial Services,Mass Customer,N,No,8,44,3055.85
1133,1845,Pascal,Veronique,Male,34,1978-01-16,General Manager,Financial Services,Mass Customer,N,No,6,43,4572.889999999999
1134,1846,Lorette,Daspar,Female,4,1978-12-18,Senior Editor,Manufacturing,Affluent Customer,N,No,7,43,356.5
1135,1847,Bobinette,Stanaway,Female,68,1978-02-04,Executive Secretary,Manufacturing,Mass Customer,N,No,6,43,1919.8300000000002
1136,1848,Dev,Caghan,Male,22,1976-11-25,Information Systems Manager,Manufacturing,Mass Customer,N,No,9,45,4456.95
1137,1850,Dare,Wasling,Male,4,1978-05-16,Biostatistician II,Manufacturing,High Net Worth,N,No,7,43,5159.719999999999
1138,1852,Darby,Shailer,Female,22,1978-01-21,Research Associate,Manufacturing,Affluent Customer,N,No,18,43,4641.27
1139,1855,Foss,Yanele,Male,2,1971-07-08,Librarian,Entertainment,Mass Customer,N,Yes,18,50,2257.8099999999995
1140,1856,Toni,Harbidge,Female,57,1969-07-20,Associate Professor,Retail,Mass Customer,N,No,4,52,253.81000000000003
1141,1857,Purcell,Chinnery,Male,57,1968-09-20,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,5,53,3240.2299999999996
1142,1859,Melamie,Hardman,Female,81,1990-04-08,Accountant IV,IT,High Net Worth,N,Yes,12,31,2355.59
1143,1860,Holly-anne,Hamman,Female,4,1976-12-28,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,17,45,4503.35
1144,1861,Charlena,Muzzi,Female,26,1967-07-18,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8,54,3793.8100000000004
1145,1863,Adelbert,Doelle,Male,10,1978-05-11,VP Product Management,Telecommunications,High Net Worth,N,No,20,43,5786.77
1146,1864,Anet,Pellitt,Female,45,1960-07-03,Senior Quality Engineer,Retail,Mass Customer,N,No,18,61,2925.42
1147,1866,Huberto,Bazylets,Male,27,1992-10-07,Marketing Manager,Manufacturing,Mass Customer,N,No,2,29,8834.6
1148,1868,Aloisia,Ivel,Female,11,1988-06-22,Assistant Manager,Retail,Mass Customer,N,No,10,33,7566.25
1149,1869,Neda,Longfellow,Female,73,1977-10-19,Geologist IV,Financial Services,High Net Worth,N,Yes,9,44,1623.4299999999998
1150,1871,Shayna,McQuin,Female,52,1994-01-23,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8,27,2220.2599999999998
1151,1872,Leif,Feeney,Male,75,1973-05-28,Help Desk Technician,Manufacturing,Mass Customer,N,Yes,14,48,2516.5
1152,1873,Raul,Cabrer,Male,49,1992-07-09,General Manager,Manufacturing,Affluent Customer,N,Yes,4,29,2807.58
1153,1875,Amory,Bohler,Male,4,1959-01-11,Staff Scientist,Retail,High Net Worth,N,Yes,19,62,3921.26
1154,1876,Borden,Wooles,Male,16,1977-05-28,Recruiting Manager,Financial Services,Affluent Customer,N,No,21,44,4057.629999999999
1155,1877,Radcliffe,Bartolomeoni,Male,13,1966-09-09,Associate Professor,Financial Services,High Net Worth,N,Yes,16,55,1507.8199999999997
1156,1879,Kermy,Heningam,Male,4,1967-04-25,Account Representative I,Manufacturing,High Net Worth,N,No,5,54,1914.3899999999999
1157,1882,Justin,Ragless,Male,86,1964-05-05,Account Executive,Manufacturing,Affluent Customer,N,No,10,57,4054.8500000000004
1158,1885,Jerome,Sheavills,Male,18,1982-10-27,Software Consultant,Health,High Net Worth,N,Yes,11,39,6979.280000000001
1159,1886,Eugenie,Belcham,Female,35,1978-09-22,Nurse,IT,Affluent Customer,N,No,18,43,2434.76
1160,1887,Kynthia,Purcer,Female,22,1965-06-22,Director of Sales,IT,Affluent Customer,N,Yes,8,56,8034.709999999999
1161,1890,Carce,Gunthorp,Male,89,1972-10-08,Analyst Programmer,Financial Services,Mass Customer,N,No,7,49,6710.76
1162,1891,Neville,Bloyes,Male,6,1990-03-02,Marketing Manager,Retail,Mass Customer,N,Yes,19,31,4045.2000000000007
1163,1894,Patten,Laytham,Male,86,1976-04-01,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,17,45,1907.65
1164,1895,Leese,Lohan,Female,53,1975-09-02,Technical Writer,Manufacturing,Mass Customer,N,No,15,46,541.1299999999999
1165,1898,Katalin,Mantz,Female,67,1979-11-24,Developer III,Manufacturing,Affluent Customer,N,Yes,12,42,4787.35
1166,1900,Noland,Larder,Male,67,1980-08-15,Safety Technician II,Financial Services,Affluent Customer,N,Yes,19,41,1017.2399999999999
1167,1901,Vail,Southernwood,Male,40,1977-08-22,Budget/Accounting Analyst I,Argiculture,Affluent Customer,N,No,8,44,5809.11
1168,1902,Camille,Vallintine,Female,48,1964-12-01,Environmental Tech,Financial Services,Mass Customer,N,Yes,4,57,2134.1
1169,1904,Nert,Muglestone,Female,60,1978-01-25,Technical Writer,IT,High Net Worth,N,Yes,14,43,1604.73
1170,1906,Waylan,Katte,Male,69,1988-04-24,Product Engineer,Retail,Mass Customer,N,No,22,33,2957.85
1171,1907,Lind,Dredge,Male,69,1974-11-04,VP Sales,Health,High Net Worth,N,No,18,47,1014.0699999999998
1172,1908,Jaquelyn,Workman,Female,2,1963-12-10,Help Desk Technician,Financial Services,High Net Worth,N,Yes,6,58,3725.5699999999997
1173,1909,Drucill,Laurand,Female,32,1984-12-11,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13,37,3456.8
1174,1910,Yovonnda,Warrior,Female,20,1959-07-13,Systems Administrator I,Property,High Net Worth,N,Yes,14,62,907.45
1175,1911,Hallsy,De Leek,Male,22,1980-06-08,Director of Sales,Manufacturing,Mass Customer,N,No,3,41,689.11
1176,1912,Hall,Grouer,Male,36,1992-11-04,Account Coordinator,Manufacturing,High Net Worth,N,No,7,29,3286.01
1177,1913,Tamiko,Fergie,Female,36,1973-11-02,Dental Hygienist,Health,Mass Customer,N,Yes,17,48,3254.5299999999997
1178,1914,Clyve,Sandwick,Male,72,1968-06-21,VP Product Management,Financial Services,Mass Customer,N,No,5,53,2248.17
1179,1916,Redd,O'Crowley,Male,71,1995-03-05,Computer Systems Analyst II,Retail,High Net Worth,N,Yes,7,26,4545.8
1180,1917,Raquela,Schimpke,Female,7,1973-07-28,Senior Sales Associate,Argiculture,Affluent Customer,N,Yes,8,48,5107.25
1181,1919,Bartie,Hartburn,Male,40,1960-12-23,VP Product Management,Argiculture,Mass Customer,N,Yes,19,61,1841.25
1182,1920,Rutter,Marlen,Male,29,1988-01-06,Sales Associate,Financial Services,Mass Customer,N,No,13,33,90.09999999999997
1183,1923,Immanuel,Farlamb,Male,52,1970-08-23,Health Coach IV,Health,Mass Customer,N,No,9,51,3078.6200000000003
1184,1926,Stefano,Menhenitt,Male,72,1957-11-15,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,10,64,4911.09
1185,1927,Masha,Bibbie,Female,11,1975-07-15,Software Test Engineer I,Manufacturing,Affluent Customer,N,Yes,8,46,3658.13
1186,1928,Sully,Dorling,Male,2,1977-09-24,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,13,44,879.4799999999999
1187,1929,Elka,Crossgrove,Female,79,1986-10-12,Food Chemist,Health,Affluent Customer,N,No,20,35,1912.36
1188,1930,Ambrose,Bleasby,Male,27,1996-06-14,Speech Pathologist,Manufacturing,High Net Worth,N,No,3,25,2428.87
1189,1931,Boris,Syres,Male,85,1973-11-06,Senior Developer,Health,Affluent Customer,N,No,6,48,384.06999999999994
1190,1932,Sybila,Enefer,Female,98,1977-01-03,Librarian,Entertainment,Affluent Customer,N,Yes,3,44,4328.469999999999
1191,1933,Ephraim,Fulep,Male,72,1980-09-10,Automation Specialist I,Manufacturing,Affluent Customer,N,No,18,41,4271.39
1192,1936,Gisella,Scad,Female,36,1964-07-08,Junior Executive,Manufacturing,Mass Customer,N,Yes,12,57,3553.7400000000002
1193,1937,Renaud,Gahagan,Male,69,1974-01-08,Quality Engineer,Health,Mass Customer,N,No,19,47,4274.780000000001
1194,1940,Gabriellia,Coulter,Female,52,1977-03-02,Teacher,Manufacturing,High Net Worth,N,Yes,8,44,3259.41
1195,1941,Dmitri,Eleshenar,Male,83,1992-05-23,Librarian,Entertainment,Mass Customer,N,No,2,29,3130.19
1196,1942,Abe,Townby,Male,0,1987-01-08,Programmer Analyst II,Financial Services,High Net Worth,N,No,19,34,4675.1900000000005
1197,1943,Armstrong,Style,Male,35,1985-10-03,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,13,36,357.7899999999998
1198,1944,Gregory,Balchin,Male,73,1980-07-30,Programmer III,Argiculture,High Net Worth,N,Yes,8,41,1345.75
1199,1947,Gretta,Patrone,Female,66,1963-12-11,Geologist II,Telecommunications,Affluent Customer,N,Yes,18,58,3974.81
1200,1950,Berne,Fulkes,Male,27,1963-10-07,Web Developer II,Manufacturing,Affluent Customer,N,Yes,19,58,3817.1400000000003
1201,1952,Patrica,Donativo,Female,35,1974-01-29,Payment Adjustment Coordinator,Health,Mass Customer,N,Yes,9,47,2882.8
1202,1953,Luisa,McGlue,Female,23,1978-06-05,Paralegal,Financial Services,High Net Worth,N,No,12,43,3899.78
1203,1954,Greg,Iacovo,Male,88,1967-11-29,VP Sales,Manufacturing,Affluent Customer,N,No,5,54,4938.280000000001
1204,1956,Omero,Murra,Male,36,1994-07-08,Human Resources Assistant I,Health,Affluent Customer,N,Yes,3,27,1267.19
1205,1957,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4,44,5079.91
1206,1959,Arlen,Klossek,Male,3,1978-09-18,Director of Sales,Health,Mass Customer,N,Yes,16,43,3479.22
1207,1962,Paddie,Grunder,Male,13,1977-11-01,Sales Representative,Retail,Mass Customer,N,Yes,22,44,758.6899999999999
1208,1964,Cara,Campbell-Dunlop,Female,60,1964-06-19,Mechanical Systems Engineer,Financial Services,Affluent Customer,N,Yes,9,57,4239.32
1209,1965,Bendicty,Powrie,Male,81,1973-12-14,Web Designer III,Retail,Mass Customer,N,Yes,3,48,2093.67
1210,1968,Frederica,Hughman,Female,31,1994-06-12,Librarian,Entertainment,Mass Customer,N,No,1,27,1810.03
1211,1969,Dimitry,Kunkler,Male,54,1961-07-06,Teacher,IT,Mass Customer,N,Yes,19,60,2623.56
1212,1970,Carl,Eyre,Male,51,1982-08-23,Desktop Support Technician,Manufacturing,Mass Customer,N,No,7,39,3660.4800000000005
1213,1973,Fanni,Liffe,Female,52,1980-01-11,Media Manager IV,Financial Services,High Net Worth,N,No,5,41,3371.6899999999996
1214,1975,Tommie,Midden,Female,39,1965-10-19,Product Engineer,Health,Affluent Customer,N,No,4,56,79.15999999999994
1215,1976,Letitia,Coan,Female,84,1975-08-16,Product Engineer,Manufacturing,Mass Customer,N,No,11,46,1731.6299999999999
1216,1979,Ephrem,Cariss,Male,98,1960-05-15,Statistician III,Manufacturing,Mass Customer,N,Yes,11,61,4541.84
1217,1980,Kenneth,Viall,Male,97,1992-06-20,Food Chemist,Health,High Net Worth,N,Yes,7,29,4822.39
1218,1982,Julee,Hallewell,Female,80,1968-03-30,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,16,53,3939.1699999999996
1219,1983,Kimberlee,Soonhouse,Female,6,1963-03-10,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,18,58,3061.7999999999997
1220,1988,Kelwin,Goldsmith,Male,27,1957-04-15,Recruiting Manager,Property,Mass Customer,N,No,8,64,6006.4
1221,1989,Emalee,Guitel,Female,46,1973-07-21,Graphic Designer,Property,High Net Worth,N,Yes,17,48,1659.6399999999999
1222,1991,Tobe,Godrich,Male,35,1993-09-27,Research Nurse,Health,Mass Customer,N,Yes,8,28,8256.08
1223,1992,Shanta,Attrill,Female,28,1995-10-21,Web Developer I,Manufacturing,Mass Customer,N,Yes,3,26,6658.89
1224,1996,Filmer,Furby,Male,4,1985-12-29,Structural Engineer,Manufacturing,Mass Customer,N,No,4,36,2525.43
1225,1998,Hamil,Britch,Male,13,1975-03-26,Media Manager IV,Manufacturing,High Net Worth,N,No,21,46,2715.83
1226,1999,Raquel,Bamlett,Female,6,1962-08-16,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,7,59,2424.34
1227,2001,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3,44,5347.870000000001
1228,2002,Matilde,Hamsher,Female,55,1971-06-20,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,12,50,1637.4600000000003
1229,2003,Lilli,Hargey,Female,80,1962-06-21,Statistician III,Manufacturing,High Net Worth,N,Yes,8,59,214.36999999999995
1230,2004,Brandy,Showering,Male,16,1963-06-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10,58,2909.67
1231,2005,Marina,McElwee,Female,41,1978-08-20,Accountant I,Manufacturing,High Net Worth,N,No,17,43,4047.83
1232,2007,Gail,Scarrisbrick,Male,8,1970-04-13,Programmer I,Manufacturing,Mass Customer,N,Yes,15,51,4150.16
1233,2008,Jamill,Cudd,Male,77,1993-07-27,Analyst Programmer,Financial Services,Mass Customer,N,Yes,3,28,2365.36
1234,2009,Neilla,Castrillo,Female,19,1960-03-16,Staff Accountant IV,Health,Affluent Customer,N,Yes,19,61,2357.3500000000004
1235,2010,Duff,Guyer,Male,88,1974-01-31,Data Coordiator,Manufacturing,High Net Worth,N,Yes,7,47,2168.7999999999997
1236,2011,Guthrie,MacAne,Male,68,1978-01-22,VP Sales,Manufacturing,High Net Worth,N,Yes,12,43,560.4800000000001
1237,2012,Maisey,Lavell,Female,55,1972-09-07,Health Coach I,Health,High Net Worth,N,No,4,49,2714.3
1238,2013,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,Yes,19,26,4413.06
1239,2014,Sandye,Avraam,Female,49,1990-05-25,Associate Professor,Manufacturing,Mass Customer,N,Yes,8,31,2872.41
1240,2015,Charyl,Sibson,Female,6,1974-02-19,Health Coach IV,Health,Affluent Customer,N,No,7,47,2970.6000000000004
1241,2017,Ezri,Sadry,Male,67,1995-02-11,Programmer II,Financial Services,Affluent Customer,N,Yes,6,26,3692.8599999999997
1242,2018,Richie,Matts,Male,80,1963-01-30,Senior Developer,Financial Services,Affluent Customer,N,No,12,58,2335.54
1243,2020,Portia,Proudlock,Female,50,1971-05-06,Biostatistician IV,Property,Affluent Customer,N,Yes,14,50,4959.639999999999
1244,2026,Anabelle,Rogerson,Female,62,1987-09-18,Structural Engineer,Property,Mass Customer,N,Yes,7,34,3447.4399999999996
1245,2028,Cathy,Parmley,Female,25,1976-12-10,Director of Sales,Retail,Affluent Customer,N,Yes,18,45,3648.33
1246,2029,Charlie,Hastilow,Male,10,1992-03-10,Nurse,Manufacturing,Mass Customer,N,No,7,29,4156.31
1247,2030,Xymenes,Sprull,Male,3,1961-01-09,Administrative Officer,Property,High Net Worth,N,No,15,60,4622.34
1248,2032,Theodore,Chicchelli,Male,98,1983-09-09,Quality Control Specialist,Property,Mass Customer,N,Yes,9,38,978.76
1249,2033,Mar,Philippon,Male,36,1971-08-31,Dental Hygienist,Health,High Net Worth,N,No,10,50,4458.72
1250,2034,June,Haslam,Female,87,1974-01-10,Speech Pathologist,Manufacturing,Mass Customer,N,No,8,47,2438.26
1251,2035,Kylie,Terese,Male,40,1979-06-01,Senior Developer,Health,Mass Customer,N,No,19,42,1520.8600000000001
1252,2037,Irwin,Ryall,Male,19,1989-01-04,VP Marketing,IT,Mass Customer,N,No,6,32,2941.0699999999997
1253,2038,Fae,Done,Female,9,1959-11-26,Structural Engineer,Financial Services,Mass Customer,N,Yes,5,62,3207.1700000000005
1254,2039,Laureen,Blower,Female,38,1978-03-26,Senior Developer,IT,High Net Worth,N,Yes,7,43,2422.46
1255,2040,Gal,Scardafield,Male,25,1969-09-05,VP Sales,Retail,Affluent Customer,N,Yes,12,52,1364.0500000000002
1256,2041,Mort,Heath,Male,52,1957-10-27,VP Accounting,Financial Services,Mass Customer,N,No,17,64,3799.8600000000006
1257,2042,Bendix,Cooke,Male,65,1968-08-14,Registered Nurse,Health,Mass Customer,N,No,17,53,2006.1800000000003
1258,2045,Hermina,Franzel,Female,15,1984-07-03,VP Sales,Financial Services,High Net Worth,N,No,15,37,5224.69
1259,2047,Kirsten,Slegg,Female,45,1975-04-13,Paralegal,Financial Services,Affluent Customer,N,Yes,21,46,1215.34
1260,2048,Sorcha,Genthner,Female,22,1960-04-13,Financial Advisor,Financial Services,High Net Worth,N,No,13,61,5517.21
1261,2049,Jud,Purchon,Male,21,1962-02-12,Assistant Professor,Manufacturing,High Net Worth,N,No,5,59,4162.97
1262,2051,Teresita,Drinnan,Female,8,1959-06-15,Geological Engineer,Manufacturing,Affluent Customer,N,No,20,62,6140.66
1263,2055,Harmon,Bakster,Male,46,1980-09-14,Administrative Assistant III,Retail,High Net Worth,N,No,7,41,5563.629999999999
1264,2056,Cristin,Smoughton,Female,65,1986-03-04,Biostatistician IV,Property,High Net Worth,N,No,22,35,1028.46
1265,2057,Elianora,Sally,Female,99,1959-10-04,Accounting Assistant IV,Manufacturing,Affluent Customer,N,Yes,15,62,5006.98
1266,2058,Ronna,Wickersham,Female,99,1978-02-04,Database Administrator I,Argiculture,High Net Worth,N,No,7,43,3634.98
1267,2060,Constancia,Akram,Female,17,1959-01-23,Statistician II,Financial Services,Mass Customer,N,No,17,62,5875.139999999999
1268,2062,Guillermo,Kolakovic,Male,67,1976-08-19,Junior Executive,Retail,Mass Customer,N,No,18,45,3465.41
1269,2063,Benny,Crudge,Male,55,1963-06-17,Clinical Specialist,Health,Affluent Customer,N,No,16,58,1823.0
1270,2064,Reynard,Jaffrey,Male,99,1969-05-19,VP Marketing,Health,Mass Customer,N,Yes,18,52,3327.0400000000004
1271,2065,Silvio,Henrichs,Male,66,1978-03-13,Technical Writer,Retail,Mass Customer,N,Yes,12,43,2071.89
1272,2066,Skipp,McLarens,Male,91,1969-12-21,Food Chemist,Health,High Net Worth,N,Yes,12,52,2259.2900000000004
